air_tax,body_style,body_style_id,body_style_key,brake_desc,car_id,engine_desc,fuel_highway,fuel_town,general_desc,green_tax,msrp,new_car_trim_id,pdi,price,specs_dimension_desc,suspension_desc,trim,trim_id
100,Sedan,8,sedan,,35,"<b>Engine :</b> C 300 4MATICMC<br/><b>Type :</b> The 3.0-litre V6 of the C300 assures you rapid response whether taking off from a stop or merging onto a crowded highway.<br/><b>Total displacement :</b> 2 996 cc <br/><b>Net power :</b> 228 hp @ 6,000 rpm<br/><b>Net torque :</b> 221 lb-ft @ 2,500–5,000 rpm<br/><b>Acceleration, 0-100 km/h (manual/automatic transmission) :</b> N/A/7.3 seconds<br/><b>Approximate top speed :</b> 210 km/h<br/><b>Fuel tank capacity  :</b> 66.0 litres (with 8.0-litre reserve)<br/><b>Fuel requirement :</b> Premium unleaded gasoline",7.9,11.8,,,,90,,44900,,,C 300 4MATIC,56
100,Sedan,8,sedan,,35,"<b>Engine :</b> C 63 AMG<br/><b>Type :</b> The real beauty of the C63 AMG lies within. The prominent powerdomes conceal a powerful AMG 6.2-litre V-8 engine that has 451 hp.<br/><b>Total displacement :</b> 6 208 cc<br/><b>Net power :</b> 451 hp @ 6,800 rpm<br/><b>Net torque :</b> 443 lb-ft @ 5,000 rpm<br/><b>Acceleration, 0-100 km/h (manual/automatic transmission) :</b> N/A/4.5 seconds<br/><b>Approximate top speed :</b> 250 km/h<br/><b>Fuel tank capacity  :</b> 66.0 litres (with 8.0-litre reserve)<br/><b>Fuel requirement :</b> Premium unleaded gasoline",10.4,17.2,"An outstanding gene pool delivers
the sportiest C-Class ever.
What do you get when you marry a 40-year auto racing heritage to a V-8 engine designed with thoroughbred motor sports technology? Consummate performance, as evidenced by the C 63 AMG. A vehicle that moves to the pole position in its segment in terms of both sheer driving enjoyment and expressive design.

With its wide, road hugging stance and ultra-dynamic exterior featuring a distinctive front end with powerfully contoured flared apron and wings, the C 63 will be impressive at first glance. A closer look reveals even more dramatic design flourishes, including bonnet with striking powerdomes, rear apron with black diffusor insert and high-gloss chrome-lated twin tailpipes.

But its real beauty lies within. The prominent powerdomes conceal a powerful AMG 6.2-litre V-8 engine that has 451 hp and maximum torque of 443 lb-ft, allowing you to accelerate from 0 to 100 km/h in just 4.5 seconds.

More practical in everyday use than any of its rivals, the C 63 AMG adds up to a unique proposition. A dynamic interior with sports seats and a performance steering wheel, complemented by an engine and exterior details, are a compelling testament to power, performance and an uncompromising will to win.

Whatever the C 63 AMG promises at first glance, it more than lives up to expectations once on the road.

But if you’re still craving more, the optional AMG Performance Package Plus will leave those expectations in a trail of dust. With a 30 hp boost in engine power for a total 481 hp, the C 63’s top speed is increased to 280 km/h.  A Carbon Fibre AMG trunk lid spoiler and red brake calipers add even more visual presence to an already stunning package.",,,91,,63900,,,C 63 AMG,57
100,Sedan,8,sedan,,35,"<b>Engine :</b> C 300<br/><b>Type :</b> The 3.0-litre V6 of the C300 assures you rapid response whether taking off from a stop or merging onto a crowded highway.<br/><b>Total displacement :</b> 2 996 cc <br/><b>Net power :</b> 228 hp @ 6,000 rpm<br/><b>Net torque :</b> 221 lb-ft @ 2,500–5,000 rpm<br/><b>Acceleration, 0-100 km/h (manual/automatic transmission) :</b> 7.3 seconds<br/><b>Approximate top speed :</b> 210 km/h<br/><b>Fuel tank capacity  :</b> 66.0 litres (with 8.0-litre reserve)<br/><b>Fuel requirement :</b> Premium unleaded gasoline",7.7,11.7,,,,92,,41600,,,C 300,58
100,Sedan,8,sedan,,35,"<b>Engine :</b> C 350<br/><b>Type :</b> A 3.5-litre V6 engine, 268 hp and 258 lb-ft of torque add up to outstanding agility and performance, making for an incomparable driving experience.<br/><b>Total displacement :</b> 3 498 cc <br/><b>Net power :</b>  268 hp @ 6,000 rpm<br/><b>Net torque :</b> 258 lb-ft @ 2,400–5,000 rpm<br/><b>Acceleration, 0-100 km/h (manual/automatic transmission) :</b> N/A/6.4 seconds<br/><b>Approximate top speed :</b> 210 km/h<br/><b>Fuel tank capacity  :</b> 66.0 litres (with 8.0-litre reserve)<br/><b>Fuel requirement :</b> Premium unleaded gasoline",7.9,12.2,,,,93,,48600,,,C 350,59
100,Sedan,8,sedan,,35,"<b>Engine :</b> C 250 4MATICMC<br/><b>Type :</b> The C250 is equiped of a V6 made for outstanding responsiveness.  Variable valve timing bestows it with an incredibly broad power band for swift acceleration and passing performance.<br/><b>Total displacement :</b> 2 496 cc <br/><b>Net power :</b>  201 hp @ 6,100 rpm<br/><b>Net torque :</b> 181 lb-ft @ 2,900–5,500 rpm<br/><b>Acceleration, 0-100 km/h (manual/automatic transmission) :</b> N/A/8.4 seconds<br/><b>Approximate top speed :</b> 210 km/h<br/><b>Fuel tank capacity  :</b> 66.0 litres (with 8.0-litre reserve)<br/><b>Fuel requirement :</b> Premium unleaded gasoline",7.9,11.9,,,,94,,39900,,,C 250 4MATIC,60
100,SUV,9,suv,"<b>Front Brake Type :</b> 2POT Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 290 mm / 11.4 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Total Swept Area (sq. in) :</b> 414.1 sq in<br/><b>Active Stability and Traction Control :</b> STD<br/><b>Anti-Lock Braking System (ABS) :</b> 4 sensor, 4 channel with EBD",36,"<b>Drive Train :</b> All-Wheel Drive (AWD)<br/><b>Engine Type :</b> 3.8L V6<br/><b>Engine Code :</b> 6G75<br/><b>Valve Train :</b> SOHC, 4-valves per cylinder<br/><b>Displacement (cc/cu in.) :</b> 3,828 cc / 234 cu. in.<br/><b>Bore x Stroke (mm/in.) :</b> 95.0 x 90.0 mm / 3.74 x 3.54 in.<br/><b>Compression ratio :</b> 10.0 : 1<br/><b>Horsepower @ RPM :</b> 225 hp @ 5,000 rpm<br/><b>Torque @ RPM (lbs-ft.) :</b> 255 lbs.-ft. @ 3,750 rpm<br/><b>Air intake system :</b> Conventional<br/><b>Engine Block :</b> Cast Iron<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,200 rpm<br/><b>Fuel System :</b> Electronically-controlled, sequential multi-point injection<br/><b>Recommended Fuel :</b> Unleaded fuel only (Premium recommended)<br/><b>Radiator Core Size (mm) :</b> 747.4 x 499.0 x 16<br/><b>Engine Oil Type :</b> SAE 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.0 L / 4.2 qt.",10.3,14.2,,,,95,,36998,,<b>Front :</b> Independent MacPherson strut with coil springs<br/><b>Front Dampening :</b> Gas charged strut insert<br/><b>Front Stabilizer Bar (mm/in.) :</b> 24 mm / 0.94 in.<br/><b>Rear :</b> Coil spring independent multi-link with trailing arms<br/><b>Rear Dampening :</b> Gas charged shock<br/><b>Rear Stabilizer Bar (mm/in.) :</b> 22 mm / 0.87 in.,SE AWD,70
100,CUV,3,cuv,"<b>Front Brake Type :</b> Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Anti-lock Braking System :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq. in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq. in<br/><b>Total Swept Area (sq. in) :</b> 424 sq. in",37,"<b>Drive Train :</b> 2WD<br/><b>Engine Type :</b> 2.0L MIVEC I-4<br/><b>Engine Code :</b> 4B11<br/><b>Valve Train :</b> Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 1998 cc<br/><b>Bore x Stroke (mm) :</b> 86.0 x 86.0 mm<br/><b>Compression ratio :</b> 10.0:1<br/><b>Horsepower @ RPM :</b> 148 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft.) :</b> 145 lb.-ft. @ 4,200 rpm<br/><b>Air intake system :</b> Conventional<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions - 5MT :</b> TIER 2-BIN 5 (50S)<br/><b>Emissions - CVT :</b> TIER 2 - BIN 5 (FED)<br/><b>Recommended Fuel :</b> Regular Unleaded<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 16 mm<br/><b>Engine Oil Type :</b> 0W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.0 L / 4.2 qt.",6.4,8.7,"THE ALL-NEW MITSUBISHI RVR

RVR’s 2.0-liter powerplant uses a lightweight aluminum block for optimum performance and even greater fuel-efficiency to take control of city streets and open highways alike.


So that you and your passengers can be safer in the event of a collision, RVR is equipped with a 7-airbag system to provide increased safety to every seat. The front seats are protected by front airbags, plus an additional knee airbag for the driver to help protect the legs in a forward collision. In a side collision, occupants in both rows are protected by front seat side impact airbags and side curtain airbags. 
",,,96,,23698,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 18 mm,SE 2WD,198
100,CUV,3,cuv,"<b>Front Brake Type :</b> Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Anti-lock Braking System :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq. in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq. in<br/><b>Total Swept Area (sq. in) :</b> 424 sq. in",37,"<b>Drive Train :</b> 4WD<br/><b>Engine Type :</b> 2.0L MIVEC I-4<br/><b>Engine Code :</b> 4B11<br/><b>Valve Train :</b> Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 1998 cc<br/><b>Bore x Stroke (mm) :</b> 86.0 x 86.0 mm<br/><b>Compression ratio :</b> 10.0:1<br/><b>Horsepower @ RPM :</b> 148 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft.) :</b> 145 lb.-ft. @ 4,200 rpm<br/><b>Air intake system :</b> Conventional<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions - CVT :</b> TIER 2-BIN 5 (50S)<br/><b>Recommended Fuel :</b> Regular Unleaded<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 16 mm<br/><b>Engine Oil Type :</b> 0W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.0 L / 4.2 qt.",6.6,8.4,"THE ALL-NEW MITSUBISHI RVR

RVR’s 2.0-liter powerplant uses a lightweight aluminum block for optimum performance and even greater fuel-efficiency to take control of city streets and open highways alike.

Using one centrally located dial, the system permits freely switching between 3 drive modes depending on driving condition or environment. Easily accessible on the floor console, the drive-mode selector dial can quickly change the RVR’s drive mode from fuel-efficient 2WD to 4WD to Lock Mode for mastering even more demanding off-road or poor weather conditions.
",,,97,,26698,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 18 mm,SE 4WD,199
100,CUV,3,cuv,"<b>Front Brake Type :</b> Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Anti-lock Braking System :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq. in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq. in<br/><b>Total Swept Area (sq. in) :</b> 424 sq. in",37,"<b>Drive Train :</b> 4WD<br/><b>Engine Type :</b> 2.0L MIVEC I-4<br/><b>Engine Code :</b> 4B11<br/><b>Valve Train :</b> Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 1998 cc<br/><b>Bore x Stroke (mm) :</b> 86.0 x 86.0 mm<br/><b>Compression ratio :</b> 10.0:1<br/><b>Horsepower @ RPM :</b> 148 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft.) :</b> 145 lb.-ft. @ 4,200 rpm<br/><b>Air intake system :</b> Conventional<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions - CVT :</b> TIER 2-BIN 5 (50S)<br/><b>Recommended Fuel :</b> Regular Unleaded<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 16 mm<br/><b>Engine Oil Type :</b> 0W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.0 L / 4.2 qt.",6.6,8.4,"THE ALL-NEW MITSUBISHI RVR

RVR’s 2.0-liter powerplant uses a lightweight aluminum block for optimum performance and even greater fuel-efficiency to take control of city streets and open highways alike.

Mounted within easy reach, the magnesium paddle shifters allow you to enjoy sporty control while keeping both hands safely on the wheel. Shifting is quick and easy, with up- and down-shifts requiring just a simple press once RVR is in ‘D’ mode. For added convenience, the current gear position is clearly displayed on the multi-information display.

The panoramic glass roof adds a new dimension to the drive, allowing you and your passengers to enjoy the view from every direction. Retracting the sunshade reveals a full-size glass roof panel extending over the front and rear seats. At night, the roof can be attractively illuminated with LED lamps.",,,98,,30198,,<b>Suspension :</b> 2011 RVR GT 4WD<br/><b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 18 mm,GT 4WD,200
100,SUV,9,suv,,38,"<b>Description :</b> Lively engine performance and long-distance comfort are far from mutually exclusive in the GLK. On the contrary, this is a vehicle that aims to offer the best of both worlds. So it comes as no surprise that the engine under the bonnet of the GLK stands out not just for its responsiveness, but for its abundant pulling power too. The sporty GLK 350 4MATIC 6-cylinder gasoline engine can go from 0 to 100 km/h in 6.7 seconds and musters up a maximum output of 268 hp.<br/><b>Type :</b> V-6 (24 valve)<br/><b>Total displacement  :</b> 3,498-cc<br/><b>Net power  :</b> 268 hp @ 6,000 rpm<br/><b>Net torque  :</b> 258 lb-ft @ 2,400–5,000 rpm<br/><b>Acceleration  :</b> 0-100 km/h 6.7 seconds<br/><b>Approximate top speed :</b> 210 km/h<br/><b>Fuel tank capacity  :</b> 66.0 litres<br/><b>Fuel requirement :</b> Premium unleaded gasoline",9.6,13.3,,,,99,,43500,,,350 4MATIC,72
100,5 Doors HatchBack,11,hatchback5doors,,39,,6.3,7.3,,,,100,,24483,,,KromMC Edition 1.8 S,73
